date,Close,High,Low,Open,Vol
2007/11/27,4861.111,4947.076,4857.038,4919.913,30833864
2007/11/28,4803.394,4907.756,4778.727,4870.842,32756757
2007/11/29,5003.333,5011.194,4814.783,4870.861,50071545
2007/11/30,4871.778,4993.74,4861.864,4993.74,43314662
2007/12/3,4868.611,4899.667,4798.014,4838.564,53750775
2007/12/4,4915.889,4971.404,4882.149,4882.149,42835766
2007/12/5,5042.654,5052.748,4893.323,4917.365,54299786
2007/12/6,5035.073,5065.51,4995.472,5055.835,43159311
2007/12/7,5091.756,5096.799,5021.366,5038.478,49961574
2007/12/10,5161.919,5168.764,4990.718,5010.826,68817889
2007/12/11,5175.076,5209.705,5103.747,5180.541,66848427
2007/12/12,5095.543,5149.931,5054.565,5148.254,72156227
2007/12/13,4958.043,5095.152,4954.357,5078.182,67283324
2007/12/14,5007.911,5011.201,4860.156,4899.75,53052727
2007/12/17,4876.761,5007.346,4874.624,5007.285,63546722
2007/12/18,4836.174,4905.492,4812.156,4856.471,40558047
2007/12/19,4941.784,4960.417,4868.354,4878.066,56275775
2007/12/20,5043.535,5050.785,4923.295,4965.29,57742689
2007/12/21,5101.779,5112.388,5013.759,5017.195,66142705
2007/12/24,5234.262,5284.34,5104.645,5132.913,85080422
2007/12/25,5201.181,5254.405,5178.801,5233.175,71023624
2007/12/26,5233.351,5262.592,5158.756,5209.035,74458628
2007/12/27,5308.889,5316.523,5203.502,5248.222,87324184
2007/12/28,5261.563,5336.499,5248.692,5320.007,77187038
2008/1/2,5272.814,5295.016,5201.892,5265,76566609
2008/1/3,5319.861,5321.457,5211.046,5269.801,98510323
2008/1/4,5361.574,5372.461,5318.461,5328.411,80875238
2008/1/7,5393.343,5403.349,5332.597,5357.45,91933001
2008/1/8,5386.531,5480.07,5344.648,5414.558,102477863
2008/1/9,5435.807,5437.764,5346.846,5365.222,76805862
2008/1/10,5456.541,5483.827,5407.307,5449.16,96553285
2008/1/11,5484.677,5500.061,5423.807,5471.387,87724750
2008/1/14,5497.901,5522.778,5456.929,5507.578,78714090
2008/1/15,5443.791,5505.035,5405.595,5503.931,80719506
2008/1/16,5290.606,5396.044,5288.765,5395.277,89278341
2008/1/17,5151.626,5312.287,5039.786,5235.908,98941952
2008/1/18,5180.514,5187.605,5093.134,5141.371,68635625
2008/1/21,4914.435,5200.926,4891.285,5188.795,75643958
2008/1/22,4559.751,4817.997,4511.953,4817.997,92491351
2008/1/23,4703.047,4705.073,4510.504,4572.902,87963973
2008/1/24,4717.734,4767.799,4625.46,4753.445,90038158
2008/1/25,4761.688,4806.889,4657.709,4716.977,77928370
2008/1/28,4419.294,4720.564,4409.079,4720.564,69350257
2008/1/29,4457.944,4517.601,4389.517,4426.267,50356220
2008/1/30,4417.849,4554.343,4330.697,4505.635,55080037
2008/1/31,4383.393,4487.318,4368.296,4408.024,45141558
2008/2/1,4320.767,4411.704,4195.753,4388.254,59307142
2008/2/4,4672.17,4672.214,4415.023,4415.023,63374578
2008/2/5,4599.696,4662.971,4550.429,4622.539,52619684
2008/2/13,4490.721,4547.539,4454.642,4525.026,36914151
2008/2/14,4552.316,4576.983,4507.943,4527.054,34913005
2008/2/15,4497.127,4523.792,4431.463,4523.792,41386516
2008/2/18,4568.151,4601.224,4517.596,4546.752,55824610
2008/2/19,4664.295,4665.554,4544.944,4582.284,60663188
2008/2/20,4567.026,4695.802,4556.814,4682.588,66474653
2008/2/21,4527.177,4568.208,4452.675,4534.169,61309148
2008/2/22,4370.285,4500.385,4333.033,4500.385,67601983
2008/2/25,4192.533,4391.333,4182.774,4370.188,58811935
2008/2/26,4238.179,4331.64,4123.305,4302.735,55686631
2008/2/27,4334.047,4360.7,4222.459,4256.532,50524991
2008/2/28,4299.513,4344.926,4265.498,4343.277,47922253
2008/2/29,4348.543,4364.814,4275.899,4293.533,47835383
2008/3/3,4438.265,4456.963,4279.345,4323.698,78513840
2008/3/4,4335.446,4472.151,4321.266,4454.18,86956515
2008/3/5,4292.654,4352.822,4210.963,4316.25,74109680
2008/3/6,4360.986,4427.498,4260.787,4310.354,84932145
2008/3/7,4300.515,4341.295,4265.829,4315.808,56747402
2008/3/10,4146.299,4265.611,4120.53,4265.611,65682205
2008/3/11,4165.878,4165.915,4063.47,4121.653,51333439
2008/3/12,4070.116,4272.979,4068.781,4254.673,57224458
2008/3/13,3971.257,4055.446,3902.248,4033.319,63653400
2008/3/14,3962.673,4000.78,3891.7,3956.746,41407257
2008/3/17,3820.048,3941.258,3812.999,3941.258,49100273
2008/3/18,3668.897,3862.772,3607.25,3789.565,57861001
2008/3/19,3761.605,3813.885,3677.817,3746.047,61586643
2008/3/20,3804.054,3857.62,3516.33,3721.504,73262694
2008/3/21,3796.576,3838.058,3746.395,3790.111,65093464
2008/3/24,3626.188,3840.479,3624.936,3830.346,58959678
2008/3/25,3629.619,3659.21,3521.528,3559.942,52765336
2008/3/26,3606.857,3698.325,3591.108,3644.13,46251818
2008/3/27,3411.493,3541.276,3407.896,3541.276,55069866
2008/3/28,3580.146,3590.753,3357.229,3378.628,63291684
2008/3/31,3472.713,3555.824,3445.556,3465.908,47113469
2008/4/1,3329.162,3493.133,3308.902,3461.085,54831376
2008/4/2,3347.882,3464.531,3283.64,3370.604,65487286
2008/4/3,3446.244,3456.948,3271.29,3323.426,50889224
2008/4/7,3599.618,3613.48,3386.512,3418.516,60994537
2008/4/8,3612.539,3656.961,3563.85,3604.263,65484823
2008/4/9,3413.907,3606.887,3413.072,3585.847,59852049
2008/4/10,3471.743,3474.312,3344.87,3378.139,45455150
2008/4/11,3492.893,3517.818,3462.136,3498.555,43284244
2008/4/14,3296.672,3427.884,3285.298,3419.047,50311706
2008/4/15,3348.353,3349.76,3212.15,3282.572,44668457
2008/4/16,3291.599,3363.216,3283.078,3349.931,40091184
2008/4/17,3222.741,3352.951,3180.199,3286.414,45843305
2008/4/18,3094.668,3203.71,3078.174,3200.57,43665343
2008/4/21,3116.977,3305.168,3073.563,3305.152,59955293
2008/4/22,3147.793,3148.731,2990.788,3076.715,48787413
2008/4/23,3278.33,3296.717,3089.893,3116.412,66235125
2008/4/24,3583.028,3593.197,3461.643,3539.868,142066287
2008/4/25,3557.749,3658.551,3527.838,3572.547,129621021
2008/4/28,3474.722,3530.905,3460.255,3497.383,75744975
2008/4/29,3523.405,3544.229,3453.279,3457.351,67175250
2008/4/30,3693.106,3705.093,3543.019,3545.573,107617708
2008/5/5,3761.009,3768.216,3696.697,3739.797,99696916
2008/5/6,3733.503,3786.024,3680.99,3735.849,98932250
2008/5/7,3579.147,3774.066,3577.991,3716.446,90497143
2008/5/8,3656.839,3658.047,3523.025,3538.916,75173242
2008/5/9,3613.494,3693.16,3552.473,3682.955,87898425
2008/5/12,3626.982,3668.857,3521.878,3548.614,79891220
2008/5/13,3560.243,3615.06,3508.32,3515.711,90747177
2008/5/14,3657.432,3661.971,3549.668,3549.668,88592078
2008/5/15,3637.324,3706.722,3636.224,3676.839,83955322
2008/5/16,3624.233,3661.071,3582.5,3637.636,64812853
2008/5/19,3604.761,3624.844,3563.609,3615.594,48450165
2008/5/20,3443.162,3632.006,3432.382,3601.549,66377053
2008/5/21,3544.186,3560.528,3355.084,3414.344,73641076
2008/5/22,3485.63,3558.019,3469.792,3493.067,68504703
2008/5/23,3473.091,3521.393,3435.841,3473.801,59950559
2008/5/26,3364.544,3443.988,3361.985,3442.291,52776596
2008/5/27,3375.407,3383.679,3333.951,3355.114,42499311
2008/5/28,3459.026,3486.332,3354.254,3382.774,52476760
2008/5/29,3401.437,3481.734,3400.773,3447.768,51439933
2008/5/30,3433.354,3450.493,3390.883,3414.254,48495407
2008/6/2,3459.044,3483.61,3400.723,3426.195,49186078
2008/6/3,3436.398,3469.063,3409.226,3456.58,56642494
2008/6/4,3369.913,3428.467,3341.739,3424.037,48038156
2008/6/5,3351.645,3376.341,3326.537,3355.928,41834663
2008/6/6,3329.67,3371.283,3312.721,3362.005,34763217
2008/6/10,3072.333,3215.501,3045.058,3202.113,50909546
2008/6/11,3024.24,3064.2,2992.351,3042.158,46939345
2008/6/12,2957.532,3031.064,2900.116,3011.558,49535824
2008/6/13,2868.8,2976.45,2865.5,2960.905,41069430
2008/6/16,2874.103,2917.81,2811.716,2876.294,40385924
2008/6/17,2794.751,2893.471,2769.118,2873.129,43298147
2008/6/18,2941.115,2945.422,2729.711,2772.367,66349803
2008/6/19,2748.874,2921.721,2742.151,2921.721,56795827
2008/6/20,2831.736,2917.325,2695.628,2811.084,74156830
2008/6/23,2760.417,2813.137,2741.19,2780.148,40670032
2008/6/24,2803.019,2817.168,2728.83,2747.322,48387231
2008/6/25,2905.014,2910.481,2784.416,2794.04,64819105
2008/6/26,2901.85,2931.306,2851.116,2904.094,65519228
2008/6/27,2748.432,2822.264,2723.158,2809.309,60529919
2008/6/30,2736.103,2766.803,2693.404,2724.404,38518854
2008/7/1,2651.605,2753.33,2644.776,2743.164,40681423
2008/7/2,2651.725,2700.903,2627.898,2656.038,40181793
2008/7/3,2703.529,2746.369,2566.528,2610.815,68146717
2008/7/4,2669.892,2713.476,2645.829,2691.207,57291928
2008/7/7,2792.397,2801.534,2673.55,2673.55,77405848
2008/7/8,2814.947,2843.603,2754.616,2805.608,80204680
2008/7/9,2920.546,2920.546,2838.863,2838.863,97026119
2008/7/10,2875.45,2952.039,2862.059,2879.624,90904841
2008/7/11,2856.634,2888.287,2821.311,2863.813,64820553
2008/7/14,2878.256,2895.302,2828.236,2837.495,54465923
2008/7/15,2779.448,2896.328,2769.914,2886.112,70915234
2008/7/16,2705.867,2765.148,2656.613,2753.898,60043922
2008/7/17,2684.778,2773.281,2676.149,2747.951,50842333
2008/7/18,2778.367,2785.53,2665.907,2711.742,57873500
2008/7/21,2861.418,2865.065,2745.642,2759.883,66487700
2008/7/22,2846.117,2868.621,2830.765,2852.442,61519107
2008/7/23,2837.849,2887.576,2831.111,2870.934,61497975
2008/7/24,2910.292,2912.702,2849.097,2861.81,72505445
2008/7/25,2865.101,2888.578,2851.929,2875.77,62531059
2008/7/28,2903.012,2924.447,2883.761,2883.761,62318792
2008/7/29,2850.311,2868.008,2827.697,2868.008,58632278
2008/7/30,2836.668,2894.369,2822.188,2884.586,48946884
2008/7/31,2775.717,2847.996,2774.104,2844.651,44530269
2008/8/1,2801.817,2830.764,2721.952,2751.02,49215419
2008/8/4,2741.74,2793.257,2738.85,2782.985,37170318
2008/8/5,2690.746,2762.263,2684.734,2751.2,42378552
2008/8/6,2719.368,2743.113,2678.862,2711.602,40605525
2008/8/7,2727.577,2742.705,2691.355,2717.502,39492121
2008/8/8,2605.719,2725.931,2595.917,2724.43,48507437
2008/8/11,2470.074,2601.502,2453.707,2595.895,47161450
2008/8/12,2457.198,2484.746,2430.849,2445.216,36632632
2008/8/13,2446.297,2458.769,2370.737,2440.525,41005231
2008/8/14,2437.082,2454.251,2409.01,2432.197,31305226
2008/8/15,2450.61,2476.858,2414.573,2434.408,31296068
2008/8/18,2319.868,2455.504,2318.926,2451.778,53656796
2008/8/19,2344.469,2355.929,2284.585,2297.245,38593821
2008/8/20,2523.282,2523.469,2306.662,2332.484,73736663
2008/8/21,2431.716,2518.443,2431.046,2484.485,61331990
2008/8/22,2405.226,2426.707,2362.093,2414.459,46284593
2008/8/25,2413.374,2443.99,2382.291,2408.095,33757217
2008/8/26,2350.084,2403.016,2327.22,2384.946,40979466
2008/8/27,2342.147,2385.991,2310.455,2343.882,40952604
2008/8/28,2350.143,2374.246,2333.03,2341.956,34752734
2008/8/29,2397.369,2420.848,2352.099,2361.046,46405768
2008/9/1,2325.135,2380.468,2311.727,2380.468,36265240
2008/9/2,2304.891,2329.009,2284.92,2312.102,34190291
2008/9/3,2276.672,2321.535,2248.067,2301.941,42250006
2008/9/4,2277.411,2295.355,2249.12,2270.524,34163089
2008/9/5,2202.446,2238.324,2199.365,2224.527,38608171
2008/9/8,2143.421,2220.546,2135.375,2210.344,37669497
2008/9/9,2145.779,2161.35,2114.503,2152.277,30722691
2008/9/10,2150.759,2185.694,2102.906,2131.8,39012042
2008/9/11,2078.981,2148.124,2070.427,2143.4,36441803
2008/9/12,2079.673,2104.626,2064.29,2077.55,30312475
2008/9/16,1986.636,2049.813,1974.388,2049.813,46223445
2008/9/17,1929.047,1999.953,1922.68,1971.944,45853472
2008/9/18,1895.837,1942.846,1802.331,1876.122,66333202
2008/9/19,2075.091,2075.091,2043.316,2067.643,58433536
2008/9/22,2236.41,2269.733,2164.798,2241.723,139930636
2008/9/23,2201.51,2253.395,2181.96,2209.122,100165152
2008/9/24,2216.811,2218.291,2116.96,2133.098,64547818
2008/9/25,2297.501,2333.277,2211.45,2214.584,101230404
2008/9/26,2293.784,2310.445,2246.279,2304.119,78259307
2008/10/6,2173.738,2267.394,2172.569,2267.394,60938137
2008/10/7,2157.839,2182.998,2072.896,2101.093,56902611
2008/10/8,2092.224,2127.085,2059.086,2095.911,50759473
2008/10/9,2074.583,2130.87,2063.408,2125.567,45071001
2008/10/10,2000.572,2027.831,1963.183,1995.957,54077527
2008/10/13,2073.568,2074.468,1931.472,1978.56,56633806
2008/10/14,2017.321,2146.73,2016.184,2139.065,68042483
2008/10/15,1994.667,2013.491,1963.103,1995.885,40817957
2008/10/16,1909.941,1943.32,1901.503,1916.133,50672447
2008/10/17,1930.651,1941.299,1902.598,1921.842,38647298
2008/10/20,1974.006,1979.839,1890.92,1924.177,44569785
2008/10/21,1958.529,1996.658,1956.11,1978.674,54096739
2008/10/22,1895.822,1950.791,1894.31,1932.677,48310367
2008/10/23,1875.561,1879.849,1828.308,1851.259,47830065
2008/10/24,1839.621,1888.101,1825.526,1875.631,46244580
2008/10/27,1723.351,1809.225,1721.604,1809.225,50534797
2008/10/28,1771.821,1786.435,1664.925,1671.396,59847441
2008/10/29,1719.812,1795.087,1719.335,1786.2,52188518
2008/10/30,1763.607,1788.204,1710.726,1732.772,53560920
2008/10/31,1728.786,1765.679,1721.59,1754.206,40219619
2008/11/3,1719.774,1750.319,1702.981,1713.763,35858333
2008/11/4,1706.703,1717.101,1678.957,1707.925,39253457
2008/11/5,1760.609,1788.258,1716.219,1716.219,60317911
2008/11/6,1717.722,1728.219,1703.099,1720.421,45680712
2008/11/7,1747.713,1762.233,1680.602,1686.524,46807658
2008/11/10,1874.801,1876.162,1782.305,1782.305,91273263
2008/11/11,1843.607,1887.795,1840.916,1872.067,90879185
2008/11/12,1859.11,1863.896,1815.076,1820.439,65873321
2008/11/13,1927.613,1942.897,1825.883,1837.274,121067441
2008/11/14,1986.438,1987.261,1921.836,1943.964,130439493
2008/11/17,2030.485,2031.103,1963.854,1981.264,136840656
2008/11/18,1902.43,2050.879,1889.865,2020.986,156698879
2008/11/19,2017.474,2023.911,1883.835,1889.351,128809645
2008/11/20,1983.76,2030.868,1956.734,1977.208,130840578
2008/11/21,1969.389,2013.179,1893.147,1932.596,127123084
2008/11/24,1897.06,1974.47,1893.343,1961.206,84519444
2008/11/25,1888.715,1939.369,1858.165,1925.248,69541174
2008/11/26,1897.884,1914.708,1873.179,1890.333,65140003
2008/11/27,1917.861,2022.483,1916.466,2012.686,122337126
2008/11/28,1871.156,1915.274,1856.286,1901.675,77722281
2008/12/1,1894.615,1895.756,1838.1,1865.743,81890353
2008/12/2,1889.638,1907.775,1846.533,1856.97,104288934
2008/12/3,1965.414,1965.83,1902.94,1903.429,134916124
2008/12/4,2001.504,2055.207,1985.198,1992.72,175952280
2008/12/5,2018.656,2019.748,1975.711,1984.258,118490336
2008/12/8,2090.773,2091.284,2038.189,2049.162,164973061
2008/12/9,2037.74,2100.806,2036.889,2100.772,145334179
2008/12/10,2079.117,2079.552,2005.558,2025.027,128251050
2008/12/11,2031.681,2087.196,2028.726,2072.577,121696744
2008/12/12,1954.215,2023.177,1932.272,2014.58,108147808
2008/12/15,1964.374,1989.303,1936.561,1977.028,81536951
2008/12/16,1975.006,1976.719,1907.826,1948.859,78328544
2008/12/17,1976.819,2003.375,1971.816,1983.836,97247278
2008/12/18,2015.694,2016.569,1958.975,1978.974,92160304
2008/12/19,2018.463,2038.657,1997.12,2006.208,102183392
2008/12/22,1987.755,2016.454,1965.354,2016.454,86820548
2008/12/23,1897.225,1990.049,1895.178,1990.049,98985955
2008/12/24,1863.8,1887.314,1850.855,1873.577,74495756
2008/12/25,1852.419,1877.768,1832.355,1865.721,64566147
2008/12/26,1851.518,1866.63,1840.191,1852.911,53256201
2008/12/29,1850.48,1856.334,1815.407,1846.304,55021399
2008/12/30,1832.91,1862.937,1826.98,1851.909,56466221
2008/12/31,1820.805,1844.367,1814.752,1834.949,50396099
2009/1/5,1880.716,1880.716,1844.094,1849.02,67136715
2009/1/6,1937.145,1938.69,1871.971,1878.827,99066756
2009/1/7,1924.012,1948.233,1920.515,1938.974,92360086
2009/1/8,1878.181,1894.171,1862.263,1890.242,80374000
2009/1/9,1904.861,1909.349,1875.164,1875.164,71224779
2009/1/12,1900.347,1924.441,1886.833,1897.703,83645557
2009/1/13,1863.367,1888.309,1861.811,1880.868,73836460
2009/1/14,1928.869,1929.276,1862.309,1862.31,87918051
2009/1/15,1920.206,1937.728,1902.542,1912.772,115984409
2009/1/16,1954.438,1984.728,1928.922,1928.922,132972538
2009/1/19,1986.672,2018.51,1966.188,1971,109401361
2009/1/20,1994.107,1994.809,1956.102,1981.147,74565389
2009/1/21,1985.016,2007.911,1960.529,1965.944,87289198
2009/1/22,2004.951,2009.851,1980.438,1996.086,88284495
2009/1/23,1990.657,2008.788,1986.348,2001.172,85967706
2009/2/2,2011.683,2012.742,1987.129,2008.134,84766272
2009/2/3,2060.808,2060.925,2005.022,2011.77,134407694
2009/2/4,2107.749,2108.257,2067.786,2068.086,151785867
2009/2/5,2098.018,2149.476,2082.596,2106.835,165352197
2009/2/6,2181.239,2185.086,2102.078,2102.078,160860189
2009/2/9,2224.714,2238.894,2196.708,2211.317,192312686
2009/2/10,2265.161,2266.398,2197.007,2218.489,172587361
2009/2/11,2260.82,2305.705,2218.297,2230.49,209328074
2009/2/12,2248.091,2274.201,2191.887,2265.789,173976848
2009/2/13,2320.792,2323.12,2236.178,2249.185,199715512
2009/2/16,2389.387,2389.878,2328.179,2338.758,211427610
2009/2/17,2319.441,2402.807,2316.934,2387.354,198117836
2009/2/18,2209.862,2295.741,2206.062,2271.26,162461879
2009/2/19,2227.125,2247.616,2190.473,2224.49,129844050
2009/2/20,2261.478,2262.332,2206.211,2234.365,128938105
2009/2/23,2305.777,2313.594,2219.714,2249.289,160289118
2009/2/24,2200.654,2295.59,2193.268,2273.755,183853106
2009/2/25,2206.574,2234.018,2142.601,2222.506,152376898
2009/2/26,2121.251,2237.547,2102.346,2201.672,148638852
2009/2/27,2082.852,2123.244,2064.918,2100.063,122905210
2009/3/2,2093.447,2102.112,2052.992,2066.229,87462587
2009/3/3,2071.431,2088.628,2037.024,2047.213,97781728
2009/3/4,2198.107,2201.727,2076.616,2076.616,154811275
2009/3/5,2221.076,2241.761,2173.491,2220.15,182441105
2009/3/6,2193.007,2221.04,2171.668,2180.788,123863233
2009/3/9,2118.748,2232.674,2116.453,2205.746,124300647
2009/3/10,2158.568,2159.268,2088.162,2097.139,83940262
2009/3/11,2139.025,2203.534,2133.141,2199.983,103723453
2009/3/12,2133.881,2136.795,2086.018,2127.726,87213151
2009/3/13,2128.848,2166.022,2124.979,2148.418,83504887
2009/3/16,2153.291,2158.9,2108.612,2122.408,73382635
2009/3/17,2218.326,2225.192,2151.776,2156.774,130805423
2009/3/18,2223.725,2255.009,2221.588,2227.981,146994599
2009/3/19,2265.759,2268.144,2220.164,2227.344,145822319
2009/3/20,2281.087,2294.117,2250.405,2272.437,150523664
2009/3/23,2325.48,2329.183,2276.81,2286.246,160060235
2009/3/24,2338.42,2369.454,2327.43,2359.679,162727081
2009/3/25,2291.555,2355.69,2291.359,2333.163,144842469
2009/3/26,2361.704,2362.048,2274.895,2296.047,158556822
2009/3/27,2374.438,2392.769,2361.091,2380.626,186528389
2009/3/30,2358.04,2380.194,2348.527,2377.964,139880606
2009/3/31,2373.213,2375.712,2299.158,2313.883,142695498
2009/4/1,2408.017,2422.625,2380.979,2380.979,179857619
2009/4/2,2425.291,2450.003,2417.111,2417.217,188385983
2009/4/3,2419.778,2456.811,2406.496,2446.124,170251684
2009/4/7,2439.182,2449.537,2407.506,2422.1,124209223
2009/4/8,2347.385,2435.388,2346.537,2429.879,146809157
2009/4/9,2379.876,2380.935,2331.877,2345.009,113234976
2009/4/10,2444.226,2444.981,2392.8,2400.014,157491196
2009/4/13,2513.701,2522.445,2464.061,2468.083,191344932
2009/4/14,2527.181,2532.089,2495.337,2512.009,165180093
2009/4/15,2536.056,2542.54,2485.926,2514.591,181085688
2009/4/16,2534.134,2549.312,2497.122,2542.336,186163119
2009/4/17,2503.935,2539.352,2481.899,2524.626,161593595
2009/4/20,2557.456,2559.036,2497.321,2500.173,147904251
2009/4/21,2535.828,2552.598,2499.601,2523.262,164621542
2009/4/22,2461.346,2579.218,2449.895,2548.105,193984096
2009/4/23,2463.954,2474.146,2422.789,2440.676,126119756
2009/4/24,2448.595,2481.527,2445.664,2477.156,113796845
2009/4/27,2405.348,2452.928,2393.162,2443.436,113008183
2009/4/28,2401.438,2411.438,2372.343,2382.884,94815296
2009/4/29,2468.192,2477.725,2395.483,2401.658,126530722
2009/4/30,2477.569,2491.072,2461.365,2477.928,131154168
2009/5/4,2559.911,2560.544,2486.225,2486.685,153369990
2009/5/5,2567.337,2590.776,2552.39,2577.429,158422283
2009/5/6,2592.52,2596.925,2552.632,2563.564,160708583
2009/5/7,2597.447,2622.112,2566.121,2612.123,181811460
2009/5/8,2625.645,2634.061,2574.572,2586.759,161920976
2009/5/11,2579.747,2663.95,2579.747,2646.287,178248359
2009/5/12,2618.172,2619.692,2558.963,2562.363,123005960
2009/5/13,2663.766,2670.213,2608.317,2629.031,145836006
2009/5/14,2639.887,2651.488,2610.223,2631.445,124762442
2009/5/15,2645.263,2661.366,2623.364,2646.891,110890182
2009/5/18,2652.779,2656.844,2589.613,2632.569,119048894
2009/5/19,2676.682,2688.112,2660.56,2679.396,147466097
2009/5/20,2651.414,2686.345,2651.011,2680.547,138245861
2009/5/21,2610.622,2663.227,2598.869,2639.141,138926981
2009/5/22,2597.601,2617.749,2578.593,2595.988,99147298
2009/5/25,2610.01,2618.359,2538.622,2555.342,112000785
2009/5/26,2588.575,2618.8,2585.91,2615.006,114514670
2009/5/27,2632.93,2635.313,2592.794,2601.24,103167720
2009/6/1,2721.28,2726.716,2668.4,2668.4,147959551
2009/6/2,2724.302,2750.88,2713.466,2739.442,156356058
2009/6/3,2778.589,2778.683,2717.863,2722.266,155681658
2009/6/4,2767.244,2778.242,2728.199,2753.248,170878921
2009/6/5,2753.891,2791.649,2750.377,2783.859,146648113
2009/6/8,2768.336,2795.149,2729.028,2753.345,133231447
2009/6/9,2787.887,2788.366,2721.854,2766.51,132601567
2009/6/10,2816.247,2820.575,2789.996,2796.903,145267188
2009/6/11,2797.32,2828.739,2787.449,2812.279,134114877
2009/6/12,2743.762,2812.679,2722.217,2793.968,127694651
2009/6/15,2789.549,2790.977,2727.739,2743.031,106225013
2009/6/16,2776.022,2797.483,2753.694,2762.741,103383327
2009/6/17,2810.123,2813.613,2744.218,2771.521,110783742
2009/6/18,2853.903,2855.415,2810.853,2812.989,138842694
2009/6/19,2880.492,2886.499,2847.358,2861.177,153023362
2009/6/22,2896.302,2923.236,2884.131,2900.572,146972200
2009/6/23,2892.697,2941.055,2841.902,2853.491,144465267
2009/6/24,2922.299,2923.47,2880.285,2889.046,140574260
2009/6/25,2925.046,2946.898,2909.09,2926.62,119613020
2009/6/26,2928.211,2937.614,2910.345,2930.502,109560720
2009/6/29,2975.314,2976.922,2918.39,2930.313,128543774
2009/6/30,2959.362,2997.272,2953.364,2990.118,125813958
2009/7/1,3008.15,3009.706,2947.69,2950.169,138250133
2009/7/2,3060.254,3062.564,3015.077,3015.077,161960284
2009/7/3,3088.367,3088.862,3029.546,3035.814,159467946
2009/7/6,3124.667,3128.31,3090.099,3091.478,183237316
2009/7/7,3089.45,3130.067,3077.476,3118.268,178775741
2009/7/8,3080.774,3097.964,3011.214,3057.46,155489181
2009/7/9,3123.035,3123.51,3064.209,3073.518,167287882
2009/7/10,3113.932,3140.044,3099.987,3124.789,161162269
2009/7/13,3080.556,3112.875,3076.302,3098.956,156610057
2009/7/14,3145.157,3147.592,3088.58,3088.58,161688479
2009/7/15,3188.551,3188.91,3156.625,3156.625,195911479
2009/7/16,3183.742,3221.068,3175.957,3209.775,191230184
2009/7/17,3189.741,3197.231,3158.566,3181.063,164690672
2009/7/20,3266.92,3269.18,3192.904,3203.888,198870795
2009/7/21,3213.206,3279.587,3207.501,3275.667,197565897
2009/7/22,3296.615,3301.427,3207.257,3207.987,168213043
2009/7/23,3328.49,3331.063,3289.224,3301.103,166397752
2009/7/24,3372.603,3398.049,3306.911,3343.756,189738676
2009/7/27,3435.212,3435.933,3376.286,3377.716,197623634
2009/7/28,3438.371,3439.924,3392.428,3434.32,204245819
2009/7/29,3266.432,3454.019,3174.214,3419.991,275801197
2009/7/30,3321.56,3336.64,3215.753,3281.203,198010213
2009/7/31,3412.062,3414.145,3333.718,3354.679,193714375
2009/8/3,3462.59,3465.173,3398.448,3429.693,200813706
2009/8/4,3471.442,3478.01,3404.818,3477.112,211490154
2009/8/5,3428.501,3468.097,3385.424,3467.047,202502543
2009/8/6,3356.33,3419.744,3309.606,3401.479,174827374
2009/8/7,3260.69,3374.461,3244.101,3352.659,153160007
2009/8/10,3249.76,3307.885,3201.06,3287.759,126683738
2009/8/11,3264.726,3273.021,3222.707,3261.406,103752297
2009/8/12,3112.719,3255.986,3104.565,3255.985,134447463
2009/8/13,3140.56,3150.365,3060.119,3112.573,116934226
2009/8/14,3046.972,3146.005,3039.305,3138.146,125815592
2009/8/17,2870.63,3020.264,2867.394,2994.866,125058959
2009/8/18,2910.884,2920.639,2827.113,2845.335,106251526
2009/8/19,2785.584,2929.063,2761.395,2916.095,114469464
2009/8/20,2911.582,2914.64,2798.37,2798.37,110039086
2009/8/21,2960.771,2969.521,2883.273,2905.053,126790301
2009/8/24,2993.429,3004.904,2944.923,2982.192,122875721
2009/8/25,2915.803,2980.1,2823.637,2980.1,145236180
2009/8/26,2967.595,2995.803,2872.264,2889.735,130425354
2009/8/27,2946.395,2988.028,2909.893,2947.827,136745904
2009/8/28,2860.688,2949.432,2843.109,2938.423,123048500
2009/8/31,2667.745,2817.629,2662.997,2817.629,118246250
2009/9/1,2683.724,2727.077,2639.759,2649.168,98042585
2009/9/2,2714.974,2729.706,2669.217,2681.33,83934714
2009/9/3,2845.024,2854.161,2715.619,2722.305,129890251
2009/9/4,2861.609,2875.983,2827.576,2841.171,128889936
2009/9/7,2881.116,2919.35,2860,2877.622,131182812
2009/9/8,2930.475,2931.23,2831.852,2865.695,127929384
2009/9/9,2946.259,2962.287,2900.111,2944.174,130754494
2009/9/10,2924.883,2958.954,2911.212,2934.958,105894857
2009/9/11,2989.792,2999.328,2915.904,2917.193,123246666
2009/9/14,3026.741,3033.083,2984.835,2990.933,143711225
2009/9/15,3033.728,3050.426,2999.433,3029.097,144467755
2009/9/16,2999.71,3028.564,2960.591,3027.506,147415778
2009/9/17,3060.26,3064.234,3015.586,3015.586,160740391
2009/9/18,2962.667,3068.028,2940.83,3063.309,168076584
2009/9/21,2967.011,2968.701,2871.646,2937.926,136231980
2009/9/22,2897.553,2982.895,2896.937,2956.129,124074699
2009/9/23,2842.721,2924.198,2825.859,2897.808,107626362
2009/9/24,2853.554,2886.256,2783.106,2824.583,102541326
2009/9/25,2838.842,2864.075,2812.918,2836.699,75167601
